operatingphysician,claimid
PHY372172,15
PHY372173,1
PHY372176,1
PHY372177,9
PHY372182,3
PHY372196,4
PHY372197,1
PHY372198,1
PHY372200,2
PHY372204,1
PHY372205,3
PHY372207,3
PHY372210,4
PHY372214,1
PHY372215,1
PHY372216,1
PHY372217,2
PHY372221,7
PHY372224,10
PHY372226,1
PHY372232,1
PHY372242,1
PHY372243,1
PHY372244,2
PHY372253,1
PHY372255,1
PHY372264,4
PHY372267,2
PHY372269,2
PHY372281,1
PHY372284,5
PHY372288,3
PHY372292,1
PHY372293,2
PHY372299,1
PHY372300,1
PHY372301,1
PHY372306,1
PHY372308,11
PHY372309,1
PHY372310,1
PHY372312,4
PHY372319,2
PHY372322,1
PHY372326,11
PHY372329,1
PHY372334,10
PHY372338,1
PHY372340,1
PHY372347,5
PHY372353,1
PHY372364,30
PHY372366,3
PHY372367,1
PHY372368,2
PHY372369,1
PHY372373,1
PHY372379,2
PHY372381,1
PHY372382,1
PHY372384,1
PHY372393,1
PHY372395,6
PHY372398,1
PHY372399,1
PHY372401,1
PHY372402,1
PHY372403,1
PHY372408,1
PHY372410,1
PHY372412,2
PHY372417,2
PHY372418,1
PHY372419,1
PHY372420,2
PHY372428,2
PHY372429,2
PHY372432,1
PHY372439,2
PHY372447,2
PHY372450,1
PHY372459,3
PHY372463,14
PHY372464,3
PHY372472,1
PHY372473,3
PHY372476,1
PHY372478,6
PHY372479,1
PHY372481,2
PHY372484,1
PHY372489,30
PHY372491,1
PHY372492,1
PHY372498,1
PHY372500,2
PHY372505,3
PHY372510,14
PHY372514,2
PHY372515,1
PHY372519,1
PHY372520,3
PHY372521,1
PHY372524,1
PHY372526,2
PHY372529,4
PHY372530,1
PHY372531,1
PHY372535,6
PHY372538,8
PHY372542,1
PHY372544,2
PHY372545,1
PHY372556,3
PHY372558,2
PHY372559,1
PHY372560,1
PHY372561,1
PHY372562,23
PHY372566,2
PHY372583,4
PHY372585,1
PHY372587,1
PHY372589,3
PHY372603,4
PHY372604,1
PHY372608,1
PHY372610,5
PHY372613,4
PHY372616,1
PHY372618,2
PHY372619,3
PHY372621,12
PHY372623,32
PHY372625,2
PHY372627,2
PHY372630,1
PHY372635,1
PHY372642,1
PHY372645,5
PHY372646,1
PHY372648,4
PHY372649,1
PHY372656,1
PHY372659,1
PHY372661,1
PHY372662,2
PHY372663,1
PHY372672,1
PHY372673,1
PHY372677,1
PHY372683,1
PHY372684,1
PHY372693,1
PHY372697,3
PHY372702,1
PHY372708,1
PHY372715,3
PHY372716,1
PHY372717,1
PHY372724,1
PHY372725,1
PHY372727,1
PHY372728,1
PHY372733,8
PHY372739,1
PHY372748,1
PHY372749,1
PHY372750,6
PHY372754,3
PHY372755,1
PHY372756,8
PHY372757,1
PHY372760,2
PHY372766,1
PHY372771,1
PHY372772,2
PHY372774,2
PHY372783,2
PHY372785,1
PHY372788,1
PHY372792,1
PHY372796,2
PHY372799,1
PHY372802,3
PHY372805,15
PHY372809,1
PHY372812,8
PHY372820,1
PHY372825,1
PHY372826,11
PHY372827,5
PHY372830,1
PHY372836,1
PHY372840,1
PHY372845,1
PHY372850,1
PHY372855,1
PHY372860,3
PHY372861,6
PHY372863,1
PHY372865,1
PHY372870,3
PHY372872,1
PHY372874,1
PHY372885,5
PHY372890,2
PHY372892,1
PHY372894,1
PHY372896,1
PHY372897,1
PHY372899,1
PHY372900,7
PHY372908,7
PHY372911,1
PHY372912,7
PHY372915,2
PHY372921,1
PHY372922,1
PHY372925,8
PHY372929,2
PHY372932,1
PHY372933,1
PHY372934,1
PHY372935,1
PHY372938,1
PHY372941,2
PHY372943,2
PHY372944,2
PHY372950,1
PHY372954,1
PHY372958,1
PHY372960,2
PHY372965,5
PHY372968,1
PHY372977,1
PHY372980,1
PHY372981,6
PHY372985,1
PHY372988,9
PHY372990,23
PHY372992,42
PHY372994,1
PHY372995,3
PHY372996,2
PHY372998,2
PHY372999,1
PHY373004,2
PHY373005,1
PHY373006,6
PHY373008,6
PHY373010,1
PHY373017,1
PHY373019,1
PHY373020,1
PHY373022,1
PHY373024,1
PHY373028,2
PHY373030,1
PHY373031,1
PHY373032,97
PHY373036,1
PHY373038,1
PHY373046,4
PHY373050,1
PHY373054,2
PHY373055,1
PHY373057,1
PHY373065,1
PHY373067,3
PHY373068,1
PHY373071,1
PHY373072,2
PHY373074,2
PHY373075,2
PHY373076,8
PHY373078,1
PHY373079,2
PHY373082,1
PHY373084,1
PHY373087,1
PHY373091,2
PHY373103,1
PHY373107,2
PHY373108,2
PHY373109,1
PHY373113,2
PHY373115,1
PHY373116,1
PHY373121,4
PHY373135,1
PHY373137,8
PHY373138,1
PHY373139,1
PHY373144,3
PHY373145,1
PHY373148,1
PHY373152,4
PHY373159,1
PHY373164,3
PHY373165,23
PHY373166,1
PHY373170,2
PHY373171,1
PHY373176,1
PHY373178,1
PHY373182,2
PHY373183,1
PHY373192,3
PHY373193,5
PHY373195,4
PHY373200,1
PHY373205,27
PHY373211,1
PHY373221,1
PHY373226,1
PHY373233,1
PHY373236,6
PHY373237,1
PHY373238,1
PHY373239,1
PHY373251,2
PHY373255,2
PHY373256,1
PHY373267,2
PHY373271,1
PHY373273,3
PHY373276,5
PHY373277,1
PHY373279,1
PHY373291,2
PHY373293,1
PHY373294,1
PHY373302,1
PHY373307,1
PHY373308,1
PHY373314,1
PHY373319,3
PHY373325,1
PHY373326,1
PHY373328,2
PHY373334,1
PHY373335,4
PHY373336,2
PHY373337,1
PHY373340,6
PHY373344,1
PHY373345,1
PHY373355,4
PHY373357,1
PHY373359,1
PHY373360,1
PHY373362,1
PHY373370,1
PHY373377,23
PHY373381,1
PHY373382,1
PHY373383,8
PHY373390,1
PHY373392,2
PHY373398,1
PHY373402,1
PHY373414,1
PHY373417,8
PHY373419,1
PHY373421,1
PHY373422,1
PHY373425,1
PHY373434,1
PHY373443,1
PHY373452,1
PHY373454,1
PHY373459,2
PHY373461,5
PHY373466,19
PHY373467,2
PHY373471,1
PHY373472,1
PHY373477,2
PHY373478,1
PHY373488,2
PHY373490,2
PHY373491,1
PHY373495,1
PHY373496,1
PHY373500,1
PHY373502,1
PHY373503,1
PHY373505,3
PHY373509,1
PHY373511,1
PHY373512,5
PHY373516,4
PHY373521,2
PHY373523,1
PHY373530,1
PHY373531,1
PHY373532,1
PHY373534,3
PHY373536,1
PHY373540,3
PHY373552,3
PHY373556,1
PHY373558,1
PHY373560,1
PHY373563,1
PHY373566,1
PHY373568,4
PHY373583,10
PHY373584,4
PHY373589,1
PHY373593,2
PHY373600,1
PHY373604,2
PHY373608,1
PHY373611,3
PHY373618,6
PHY373620,1
PHY373624,1
PHY373625,2
PHY373626,14
PHY373627,1
PHY373630,11
PHY373634,8
PHY373643,2
PHY373644,1
PHY373646,3
PHY373647,4
PHY373648,5
PHY373652,5
PHY373657,2
PHY373664,3
PHY373668,2
PHY373672,1
PHY373673,1
PHY373678,1
PHY373679,1
PHY373681,1
PHY373682,10
PHY373685,7
PHY373688,4
PHY373694,1
PHY373698,1
PHY373705,1
PHY373715,1
PHY373723,1
PHY373727,1
PHY373729,1
PHY373731,8
PHY373738,5
PHY373739,1
PHY373741,1
PHY373746,13
PHY373748,7
PHY373749,11
PHY373750,1
PHY373751,1
PHY373753,1
PHY373755,1
PHY373757,2
PHY373761,2
PHY373762,1
PHY373763,1
PHY373764,3
PHY373767,1
PHY373774,1
PHY373783,1
PHY373785,4
PHY373798,2
PHY373804,1
PHY373808,1
PHY373810,1
PHY373813,1
PHY373816,1
PHY373821,5
PHY373822,16
PHY373823,1
PHY373825,3
PHY373826,4
PHY373830,1
PHY373836,1
PHY373840,3
PHY373842,1
PHY373844,1
PHY373845,1
PHY373848,1
PHY373851,1
PHY373852,1
PHY373853,1
PHY373854,14
PHY373855,29
PHY373858,53
PHY373859,1
PHY373861,6
PHY373863,1
PHY373864,1
PHY373865,6
PHY373866,2
PHY373875,1
PHY373876,8
PHY373878,1
PHY373879,1
PHY373907,9
PHY373911,1
PHY373916,1
PHY373918,1
PHY373927,1
PHY373928,2
PHY373934,1
PHY373936,2
PHY373943,1
PHY373946,1
PHY373952,1
PHY373956,2
PHY373957,3
PHY373963,1
PHY373967,3
PHY373969,1
PHY373971,2
PHY373980,1
PHY373981,1
PHY373982,1
PHY373985,1
PHY373990,24
PHY373992,1
PHY373993,27
PHY374001,4
PHY374002,1
PHY374005,1
PHY374006,1
PHY374008,1
PHY374009,1
PHY374012,1
PHY374018,1
PHY374021,1
PHY374026,1
PHY374028,1
PHY374034,1
PHY374040,3
PHY374042,1
PHY374046,2
PHY374047,2
PHY374049,7
PHY374051,1
PHY374053,8
PHY374054,2
PHY374057,3
PHY374059,2
PHY374060,1
PHY374064,1
PHY374065,1
PHY374073,1
PHY374079,17
PHY374084,2
PHY374094,1
PHY374095,1
PHY374099,1
PHY374102,2
PHY374106,2
PHY374110,2
PHY374111,1
PHY374114,1
PHY374117,1
PHY374121,1
PHY374127,1
PHY374128,18
PHY374135,1
PHY374143,1
PHY374144,2
PHY374146,1
PHY374147,1
PHY374148,9
PHY374150,2
PHY374153,1
PHY374154,6
PHY374158,1
PHY374159,5
PHY374161,1
PHY374163,1
PHY374164,5
PHY374165,1
PHY374167,1
PHY374171,4
PHY374173,1
PHY374174,1
PHY374175,2
PHY374176,2
PHY374182,2
PHY374185,1
PHY374187,1
PHY374188,1
PHY374190,1
PHY374194,3
PHY374211,2
PHY374212,1
PHY374214,1
PHY374220,1
PHY374224,1
PHY374226,61
PHY374230,1
PHY374231,1
PHY374240,1
PHY374243,2
PHY374244,1
PHY374248,2
PHY374257,6
PHY374262,2
PHY374269,2
PHY374272,1
PHY374278,1
PHY374284,2
PHY374291,2
PHY374296,2
PHY374298,1
PHY374305,25
PHY374306,1
PHY374310,2
PHY374314,1
PHY374316,1
PHY374321,1
PHY374325,2
PHY374328,4
PHY374331,1
PHY374332,5
PHY374333,1
PHY374334,1
PHY374335,1
PHY374336,1
PHY374340,3
PHY374341,4
PHY374344,3
PHY374346,2
PHY374348,1
PHY374358,5
PHY374360,1
PHY374364,1
PHY374366,2
PHY374367,2
PHY374370,1
PHY374371,1
PHY374373,1
PHY374374,1
PHY374378,1
PHY374380,2
PHY374383,4
PHY374385,1
PHY374390,1
PHY374391,8
PHY374392,2
PHY374393,1
PHY374394,14
PHY374395,1
PHY374397,1
PHY374399,2
PHY374408,11
PHY374412,1
PHY374413,1
PHY374418,5
PHY374419,1
PHY374420,1
PHY374423,2
PHY374425,1
PHY374426,21
PHY374427,2
PHY374430,2
PHY374433,1
PHY374437,2
PHY374443,1
PHY374450,1
PHY374454,1
PHY374465,1
PHY374467,1
PHY374469,2
PHY374472,1
PHY374473,1
PHY374481,4
PHY374487,1
PHY374490,1
PHY374494,1
PHY374498,7
PHY374499,1
PHY374500,2
PHY374501,1
PHY374506,1
PHY374508,1
PHY374509,1
PHY374525,3
PHY374526,1
PHY374528,1
PHY374540,1
PHY374541,2
PHY374545,4
PHY374548,1
PHY374551,11
PHY374552,1
PHY374553,1
PHY374554,1
PHY374555,2
PHY374556,1
PHY374557,1
PHY374558,3
PHY374565,13
PHY374567,1
PHY374569,3
PHY374570,1
PHY374571,1
PHY374574,11
PHY374576,1
PHY374582,1
PHY374584,1
PHY374585,1
PHY374586,15
PHY374587,1
PHY374588,1
PHY374590,2
PHY374591,1
PHY374593,2
PHY374595,1
PHY374599,2
PHY374604,2
PHY374608,2
PHY374610,1
PHY374616,11
PHY374617,2
PHY374618,3
PHY374620,3
PHY374621,1
PHY374623,1
PHY374624,1
PHY374628,1
PHY374630,1
PHY374634,1
PHY374638,2
PHY374642,1
PHY374657,1
PHY374660,1
PHY374675,1
PHY374679,7
PHY374681,2
PHY374683,1
PHY374685,1
PHY374688,1
PHY374689,1
PHY374696,2
PHY374703,1
PHY374706,1
PHY374712,1
PHY374713,3
PHY374717,1
PHY374732,1
PHY374734,1
PHY374736,2
PHY374739,5
PHY374748,2
PHY374752,3
PHY374753,1
PHY374760,8
PHY374764,3
PHY374772,1
PHY374774,1
PHY374775,1
PHY374777,1
PHY374787,1
PHY374794,11
PHY374795,3
PHY374796,1
PHY374803,1
PHY374804,1
PHY374805,1
PHY374811,1
PHY374819,1
PHY374820,2
PHY374821,2
PHY374825,1
PHY374827,1
PHY374831,1
PHY374833,4
PHY374839,1
PHY374844,1
PHY374855,1
PHY374856,1
PHY374861,2
PHY374863,1
PHY374872,2
PHY374874,3
PHY374881,2
PHY374884,1
PHY374885,1
PHY374900,14
PHY374903,1
PHY374905,2
PHY374907,1
PHY374910,1
PHY374913,2
PHY374917,4
PHY374920,2
PHY374924,1
PHY374932,9
PHY374934,1
PHY374935,1
PHY374943,2
PHY374946,2
PHY374951,1
PHY374952,1
PHY374954,2
PHY374956,1
PHY374962,1
PHY374968,1
PHY374970,1
PHY374972,1
PHY374978,2
PHY374979,1
PHY374982,2
PHY374983,1
PHY374989,1
PHY374992,1
PHY374993,2
PHY374996,1
PHY375001,3
PHY375009,1
PHY375010,1
PHY375014,1
PHY375022,1
PHY375023,1
PHY375024,17
PHY375029,1
PHY375033,2
PHY375037,1
PHY375039,1
PHY375040,1
PHY375043,1
PHY375046,5
PHY375049,1
PHY375054,1
PHY375061,5
PHY375062,7
PHY375063,1
PHY375068,3
PHY375071,1
PHY375077,1
PHY375080,1
PHY375082,1
PHY375085,13
PHY375087,3
PHY375088,1
PHY375090,2
PHY375092,1
PHY375094,1
PHY375101,3
PHY375104,1
PHY375105,2
PHY375110,1
PHY375112,1
PHY375116,1
PHY375121,1
PHY375130,4
PHY375131,2
PHY375132,1
PHY375133,2
PHY375137,1
PHY375141,2
PHY375142,1
PHY375144,2
PHY375145,1
PHY375149,1
PHY375153,7
PHY375158,1
PHY375163,1
PHY375165,1
PHY375173,1
PHY375175,1
PHY375176,1
PHY375180,1
PHY375184,1
PHY375186,14
PHY375203,3
PHY375207,2
PHY375208,2
PHY375209,2
PHY375210,1
PHY375217,1
PHY375219,122
PHY375224,2
PHY375226,1
PHY375227,2
PHY375231,1
PHY375247,1
PHY375250,5
PHY375256,1
PHY375260,1
PHY375262,1
PHY375267,24
PHY375270,2
PHY375273,1
PHY375274,1
PHY375275,2
PHY375276,1
PHY375280,4
PHY375281,1
PHY375286,3
PHY375287,10
PHY375293,1
PHY375296,2
PHY375299,1
PHY375303,7
PHY375305,1
PHY375308,1
PHY375314,1
PHY375318,2
PHY375319,1
PHY375322,2
PHY375326,1
PHY375330,1
PHY375333,4
PHY375334,8
PHY375337,2
PHY375339,1
PHY375347,2
PHY375354,1
PHY375355,1
PHY375357,1
PHY375364,2
PHY375366,1
PHY375370,2
PHY375372,5
PHY375377,1
PHY375378,1
PHY375379,1
PHY375383,1
PHY375387,2
PHY375391,3
PHY375392,1
PHY375400,1
PHY375401,1
PHY375405,4
PHY375406,1
PHY375408,1
PHY375409,1
PHY375410,2
PHY375412,4
PHY375415,4
PHY375416,1
PHY375417,1
PHY375418,1
PHY375419,1
PHY375420,1
PHY375422,1
PHY375427,2
PHY375428,1
PHY375431,1
PHY375438,1
PHY375439,2
PHY375441,1
PHY375443,15
PHY375444,2
PHY375445,1
PHY375446,1
PHY375448,1
PHY375450,1
PHY375453,114
PHY375463,1
PHY375464,1
PHY375472,2
PHY375473,1
PHY375477,1
PHY375481,2
PHY375490,7
PHY375506,1
PHY375508,2
PHY375509,14
PHY375511,1
PHY375513,2
PHY375514,1
PHY375516,2
PHY375520,1
PHY375526,6
PHY375529,1
PHY375530,1
PHY375531,1
PHY375532,1
PHY375534,1
PHY375541,2
PHY375546,1
PHY375549,1
PHY375551,1
PHY375556,1
PHY375564,38
PHY375567,3
PHY375569,3
PHY375571,2
PHY375572,4
PHY375574,10
PHY375576,2
PHY375577,1
PHY375580,1
PHY375583,1
PHY375586,1
PHY375587,1
PHY375596,3
PHY375600,2
PHY375604,1
PHY375607,2
PHY375608,1
PHY375623,1
PHY375624,1
PHY375625,4
PHY375627,1
PHY375628,1
PHY375629,1
PHY375639,2
PHY375644,1
PHY375646,1
PHY375647,8
PHY375654,2
PHY375656,3
PHY375657,1
PHY375663,1
PHY375666,1
PHY375667,1
PHY375669,1
PHY375670,1
PHY375690,1
PHY375693,1
PHY375695,1
PHY375696,1
PHY375697,1
PHY375701,1
PHY375704,1
PHY375706,1
PHY375707,1
PHY375708,1
PHY375709,5
PHY375712,1
PHY375715,1
PHY375717,9
PHY375718,1
PHY375721,1
PHY375724,1
PHY375726,1
PHY375731,1
PHY375733,1
PHY375736,3
PHY375740,1
PHY375744,3
PHY375748,1
PHY375753,1
PHY375754,1
PHY375755,1
PHY375757,1
PHY375759,1
PHY375766,2
PHY375767,1
PHY375769,2
PHY375771,1
PHY375772,7
PHY375780,2
PHY375787,2
PHY375788,1
PHY375789,1
PHY375790,1
PHY375794,2
PHY375800,1
PHY375802,5
PHY375805,1
PHY375807,1
PHY375818,1
PHY375821,8
PHY375836,1
PHY375846,1
PHY375847,1
PHY375850,1
PHY375852,9
PHY375854,1
PHY375856,2
PHY375858,2
PHY375859,1
PHY375868,1
PHY375877,2
PHY375882,2
PHY375883,3
PHY375885,1
PHY375887,1
PHY375889,1
PHY375894,1
PHY375898,1
PHY375899,1
PHY375901,1
PHY375903,1
PHY375908,1
PHY375909,2
PHY375910,7
PHY375912,2
PHY375913,1
PHY375915,2
PHY375919,1
PHY375920,1
PHY375922,2
PHY375925,4
PHY375927,1
PHY375931,4
PHY375934,1
PHY375938,1
PHY375940,1
PHY375942,2
PHY375943,147
PHY375947,1
PHY375950,1
PHY375956,2
PHY375965,1
PHY375966,2
PHY375969,7
PHY375972,26
PHY375973,1
PHY375981,1
PHY375982,1
PHY375983,4
PHY375992,3
PHY375993,1
PHY375996,2
PHY375998,1
PHY376000,1
PHY376005,1
PHY376006,2
PHY376007,5
PHY376013,4
PHY376020,1
PHY376028,2
PHY376038,1
PHY376042,1
PHY376046,1
PHY376047,2
PHY376049,5
PHY376051,1
PHY376052,2
PHY376053,2
PHY376055,1
PHY376059,19
PHY376062,10
PHY376065,1
PHY376070,2
PHY376073,3
PHY376076,1
PHY376077,1
PHY376079,1
PHY376083,1
PHY376084,1
PHY376088,1
PHY376090,1
PHY376092,1
PHY376093,2
PHY376097,6
PHY376098,1
PHY376100,1
PHY376101,1
PHY376106,1
PHY376109,4
PHY376115,6
PHY376119,7
PHY376121,1
PHY376123,35
PHY376134,3
PHY376135,1
PHY376138,26
PHY376139,1
PHY376148,4
PHY376149,2
PHY376153,1
PHY376157,2
PHY376158,1
PHY376164,3
PHY376173,2
PHY376175,3
PHY376176,1
PHY376179,1
PHY376183,3
PHY376189,1
PHY376196,2
PHY376201,2
PHY376210,2
PHY376217,1
PHY376219,29
PHY376221,1
PHY376222,1
PHY376223,4
PHY376227,1
PHY376228,1
PHY376231,2
PHY376237,1
PHY376238,4
PHY376240,63
PHY376242,1
PHY376246,1
PHY376250,1
PHY376252,1
PHY376259,1
PHY376262,2
PHY376268,4
PHY376271,1
PHY376278,2
PHY376279,1
PHY376280,1
PHY376281,2
PHY376284,1
PHY376285,1
PHY376288,87
PHY376293,1
PHY376300,10
PHY376303,1
PHY376305,1
PHY376314,1
PHY376316,3
PHY376317,3
PHY376326,1
PHY376329,1
PHY376332,1
PHY376338,1
PHY376342,3
PHY376343,43
PHY376344,2
PHY376345,1
PHY376356,1
PHY376358,1
PHY376364,1
PHY376365,4
PHY376366,1
PHY376370,1
PHY376371,1
PHY376375,3
PHY376377,1
PHY376381,1
PHY376386,2
PHY376387,3
PHY376388,4
PHY376405,1
PHY376408,1
PHY376415,1
PHY376423,4
PHY376425,1
PHY376428,1
PHY376437,5
PHY376439,1
PHY376442,2
PHY376444,1
PHY376445,1
PHY376447,1
PHY376449,1
PHY376450,2
PHY376454,1
PHY376457,1
PHY376465,1
PHY376466,4
PHY376468,1
PHY376469,2
PHY376470,1
PHY376471,1
PHY376476,1
PHY376480,1
PHY376485,12
PHY376491,7
PHY376492,1
PHY376495,1
PHY376497,1
PHY376499,1
PHY376502,4
PHY376505,1
PHY376506,2
PHY376508,2
PHY376510,2
PHY376513,4
PHY376515,1
PHY376516,1
PHY376518,4
PHY376519,3
PHY376520,1
PHY376521,2
PHY376523,1
PHY376526,1
PHY376527,1
PHY376532,1
PHY376535,2
PHY376550,1
PHY376551,3
PHY376555,4
PHY376556,1
PHY376560,1
PHY376564,3
PHY376565,2
PHY376568,1
PHY376570,1
PHY376574,3
PHY376575,1
PHY376582,3
PHY376585,1
PHY376589,2
PHY376591,1
PHY376595,1
PHY376597,4
PHY376598,1
PHY376601,1
PHY376603,1
PHY376608,1
PHY376609,6
PHY376611,1
PHY376613,1
PHY376617,7
PHY376619,1
PHY376620,1
PHY376626,3
PHY376632,1
PHY376634,1
PHY376635,1
PHY376636,1
PHY376637,1
PHY376639,1
PHY376645,2
PHY376649,1
PHY376652,3
PHY376655,2
PHY376658,1
PHY376662,9
PHY376663,1
PHY376665,1
PHY376667,1
PHY376678,3
PHY376679,4
PHY376685,2
PHY376687,2
PHY376689,2
PHY376690,1
PHY376692,1
PHY376697,1
PHY376698,5
PHY376706,19
PHY376709,4
PHY376712,1
PHY376714,4
PHY376715,1
PHY376716,2
PHY376728,1
PHY376732,1
PHY376733,1
PHY376740,5
PHY376743,2
PHY376744,2
PHY376746,2
PHY376747,1
PHY376748,7
PHY376750,3
PHY376755,1
PHY376757,1
PHY376762,1
PHY376765,5
PHY376767,1
PHY376772,1
PHY376783,1
PHY376786,1
PHY376789,6
PHY376794,1
PHY376802,1
PHY376805,1
PHY376807,6
PHY376810,10
PHY376811,1
PHY376817,1
PHY376821,4
PHY376831,1
PHY376838,2
PHY376839,1
PHY376840,3
PHY376845,2
PHY376850,3
PHY376855,1
PHY376861,1
PHY376863,2
PHY376865,1
PHY376868,2
PHY376875,2
PHY376879,1
PHY376881,2
PHY376882,76
PHY376888,1
PHY376892,1
PHY376893,1
PHY376894,2
PHY376896,1
PHY376897,1
PHY376904,1
PHY376908,2
PHY376909,1
PHY376912,1
PHY376914,1
PHY376916,2
PHY376922,2
PHY376928,7
PHY376933,12
PHY376935,3
PHY376936,45
PHY376939,2
PHY376949,1
PHY376955,1
PHY376956,1
PHY376962,1
PHY376963,2
PHY376964,2
PHY376965,2
PHY376968,1
PHY376976,4
PHY376981,1
PHY376984,1
PHY376985,2
PHY376987,3
PHY376990,8
PHY376994,1
PHY376995,1
PHY377002,22
PHY377003,1
PHY377005,2
PHY377008,1
PHY377011,2
PHY377018,1
PHY377022,1
PHY377028,4
PHY377030,4
PHY377034,1
PHY377038,2
PHY377042,1
PHY377046,3
PHY377057,3
PHY377059,2
PHY377068,1
PHY377075,1
PHY377078,2
PHY377082,1
PHY377085,14
PHY377086,1
PHY377094,1
PHY377097,2
PHY377098,4
PHY377102,1
PHY377106,1
PHY377110,1
PHY377113,1
PHY377114,1
PHY377118,18
PHY377121,1
PHY377124,1
PHY377125,24
PHY377126,5
PHY377129,1
PHY377134,2
PHY377138,1
PHY377141,1
PHY377144,1
PHY377145,1
PHY377147,2
PHY377151,1
PHY377152,2
PHY377154,1
PHY377164,1
PHY377166,1
PHY377169,1
PHY377172,1
PHY377174,8
PHY377177,2
PHY377178,1
PHY377181,3
PHY377188,1
PHY377192,1
PHY377194,2
PHY377199,1
PHY377203,1
PHY377205,10
PHY377214,1
PHY377222,1
PHY377225,1
PHY377226,1
PHY377227,1
PHY377231,1
PHY377233,1
PHY377234,31
PHY377240,1
PHY377242,1
PHY377243,1
PHY377246,1
PHY377247,1
PHY377249,1
PHY377252,3
PHY377253,17
PHY377261,1
PHY377263,1
PHY377264,2
PHY377266,1
PHY377275,1
PHY377279,2
PHY377284,2
PHY377286,3
PHY377287,1
PHY377289,2
PHY377295,13
PHY377300,1
PHY377303,4
PHY377306,2
PHY377308,1
PHY377310,1
PHY377313,1
PHY377321,1
PHY377330,1
PHY377331,5
PHY377334,1
PHY377335,1
PHY377336,1
PHY377339,3
PHY377349,1
PHY377351,1
PHY377354,1
PHY377359,1
PHY377362,2
PHY377364,1
PHY377367,5
PHY377370,1
PHY377371,1
PHY377372,1
PHY377376,1
PHY377379,1
PHY377387,1
PHY377389,19
PHY377390,2
PHY377391,1
PHY377399,1
PHY377404,1
PHY377407,1
PHY377413,1
PHY377420,2
PHY377423,1
PHY377424,1
PHY377425,1
PHY377427,4
PHY377432,1
PHY377435,1
PHY377437,1
PHY377439,3
PHY377444,1
PHY377445,1
PHY377449,1
PHY377451,2
PHY377462,2
PHY377464,2
PHY377466,19
PHY377468,2
PHY377471,1
PHY377472,7
PHY377478,1
PHY377481,2
PHY377485,1
PHY377486,1
PHY377491,1
PHY377496,1
PHY377503,1
PHY377510,1
PHY377514,2
PHY377515,2
PHY377516,5
PHY377521,4
PHY377526,1
PHY377529,1
PHY377531,1
PHY377532,10
PHY377538,1
PHY377540,1
PHY377541,1
PHY377545,1
PHY377550,1
PHY377552,54
PHY377553,4
PHY377554,3
PHY377564,1
PHY377565,1
PHY377566,2
PHY377570,5
PHY377571,2
PHY377574,1
PHY377576,4
PHY377580,1
PHY377585,1
PHY377586,11
PHY377588,1
PHY377590,2
PHY377594,2
PHY377597,2
PHY377599,1
PHY377603,2
PHY377605,2
PHY377607,1
PHY377614,3
PHY377622,1
PHY377623,1
PHY377624,1
PHY377625,6
PHY377628,1
PHY377653,7
PHY377655,3
PHY377670,102
PHY377671,2
PHY377672,1
PHY377679,1
PHY377680,19
PHY377682,1
PHY377694,1
PHY377696,1
PHY377698,1
PHY377701,1
PHY377706,11
PHY377707,1
PHY377709,12
PHY377710,1
PHY377711,2
PHY377714,2
PHY377718,27
PHY377727,1
PHY377730,1
PHY377733,1
PHY377735,2
PHY377736,2
PHY377738,3
PHY377741,16
PHY377748,1
PHY377753,1
PHY377758,2
PHY377760,1
PHY377761,1
PHY377762,1
PHY377763,2
PHY377765,3
PHY377766,60
PHY377768,1
PHY377771,3
PHY377775,1
PHY377778,1
PHY377780,1
PHY377788,3
PHY377791,1
PHY377792,1
PHY377801,4
PHY377802,1
PHY377805,1
PHY377806,1
PHY377812,1
PHY377819,1
PHY377822,1
PHY377823,4
PHY377829,3
PHY377831,1
PHY377839,1
PHY377840,3
PHY377847,1
PHY377850,1
PHY377852,1
PHY377858,1
PHY377862,2
PHY377864,2
PHY377866,1
PHY377871,1
PHY377875,1
PHY377884,3
PHY377885,1
PHY377886,2
PHY377890,1
PHY377891,1
PHY377896,37
PHY377899,1
PHY377902,5
PHY377904,2
PHY377915,1
PHY377920,1
PHY377921,1
PHY377927,1
PHY377928,5
PHY377929,4
PHY377933,2
PHY377936,1
PHY377941,10
PHY377948,4
PHY377949,1
PHY377950,21
PHY377953,1
PHY377957,1
PHY377958,1
PHY377960,1
PHY377961,1
PHY377962,1
PHY377963,3
PHY377967,3
PHY377969,2
PHY377973,2
PHY377975,1
PHY377976,1
PHY377981,1
PHY377982,1
PHY377986,2
PHY377987,2
PHY377988,1
PHY377989,1
PHY377998,15
PHY377999,1
PHY378003,1
PHY378007,1
PHY378010,1
PHY378020,1
PHY378022,1
PHY378024,1
PHY378028,4
PHY378036,1
PHY378041,1
PHY378043,3
PHY378054,16
PHY378056,5
PHY378057,2
PHY378061,1
PHY378062,1
PHY378064,13
PHY378068,2
PHY378081,1
PHY378087,1
PHY378091,1
PHY378097,3
PHY378110,14
PHY378116,1
PHY378123,1
PHY378127,10
PHY378129,1
PHY378134,1
PHY378137,2
PHY378141,1
PHY378143,1
PHY378147,2
PHY378150,1
PHY378152,3
PHY378153,2
PHY378154,1
PHY378155,12
PHY378156,1
PHY378168,1
PHY378170,2
PHY378172,1
PHY378173,3
PHY378176,1
PHY378177,1
PHY378180,1
