otherphysician,claimid
PHY384477,1
PHY384478,3
PHY384479,2
PHY384481,1
PHY384482,1
PHY384487,3
PHY384490,1
PHY384492,16
PHY384495,1
PHY384496,2
PHY384503,1
PHY384507,2
PHY384508,6
PHY384516,1
PHY384517,2
PHY384518,6
PHY384520,16
PHY384521,1
PHY384526,4
PHY384527,1
PHY384529,1
PHY384532,4
PHY384534,1
PHY384536,1
PHY384542,1
PHY384543,1
PHY384548,2
PHY384550,5
PHY384555,1
PHY384558,1
PHY384559,2
PHY384566,6
PHY384576,1
PHY384578,1
PHY384583,2
PHY384586,1
PHY384587,1
PHY384590,1
PHY384591,10
PHY384594,3
PHY384596,1
PHY384600,1
PHY384604,1
PHY384606,1
PHY384609,11
PHY384612,1
PHY384618,2
PHY384623,3
PHY384624,1
PHY384625,14
PHY384630,2
PHY384631,4
PHY384632,2
PHY384638,31
PHY384640,3
PHY384646,1
PHY384649,1
PHY384651,5
PHY384652,1
PHY384653,2
PHY384657,3
PHY384660,3
PHY384662,1
PHY384663,12
PHY384666,1
PHY384668,10
PHY384669,2
PHY384671,1
PHY384672,1
PHY384674,35
PHY384677,5
PHY384680,3
PHY384681,2
PHY384685,3
PHY384686,2
PHY384687,1
PHY384688,1
PHY384689,2
PHY384691,1
PHY384692,1
PHY384695,2
PHY384700,1
PHY384705,1
PHY384706,1
PHY384710,4
PHY384712,1
PHY384713,2
PHY384714,1
PHY384718,2
PHY384719,5
PHY384720,2
PHY384726,1
PHY384728,1
PHY384736,7
PHY384737,1
PHY384740,4
PHY384745,1
PHY384746,1
PHY384748,1
PHY384755,7
PHY384756,1
PHY384758,2
PHY384760,2
PHY384765,1
PHY384773,3
PHY384776,30
PHY384779,2
PHY384782,2
PHY384783,2
PHY384784,1
PHY384787,2
PHY384788,5
PHY384789,1
PHY384793,5
PHY384795,2
PHY384797,1
PHY384798,1
PHY384799,1
PHY384800,3
PHY384802,2
PHY384803,3
PHY384807,3
PHY384808,4
PHY384810,1
PHY384816,4
PHY384818,2
PHY384819,2
PHY384824,4
PHY384825,1
PHY384826,2
PHY384827,4
PHY384836,2
PHY384838,1
PHY384840,1
PHY384843,1
PHY384844,1
PHY384847,3
PHY384848,1
PHY384850,3
PHY384852,1
PHY384856,1
PHY384862,1
PHY384865,2
PHY384869,10
PHY384870,11
PHY384874,2
PHY384877,1
PHY384878,1
PHY384879,2
PHY384880,1
PHY384881,1
PHY384882,4
PHY384888,2
PHY384895,1
PHY384896,2
PHY384897,1
PHY384898,2
PHY384900,4
PHY384901,1
PHY384911,1
PHY384915,4
PHY384916,1
PHY384919,1
PHY384923,12
PHY384924,1
PHY384925,1
PHY384928,1
PHY384932,2
PHY384933,1
PHY384935,1
PHY384938,1
PHY384946,2
PHY384947,6
PHY384948,99
PHY384950,1
PHY384951,1
PHY384954,1
PHY384955,1
PHY384958,2
PHY384960,1
PHY384962,3
PHY384964,1
PHY384965,4
PHY384969,2
PHY384972,2
PHY384975,14
PHY384984,1
PHY384986,7
PHY384988,1
PHY384989,6
PHY384990,1
PHY384993,1
PHY384994,5
PHY384997,1
PHY384998,1
PHY384999,1
PHY385000,1
PHY385001,56
PHY385004,1
PHY385007,2
PHY385009,8
PHY385010,1
PHY385013,5
PHY385020,1
PHY385022,1
PHY385028,1
PHY385034,2
PHY385035,5
PHY385039,1
PHY385040,3
PHY385041,1
PHY385045,16
PHY385047,1
PHY385048,4
PHY385051,1
PHY385053,1
PHY385054,3
PHY385055,1
PHY385057,1
PHY385062,1
PHY385063,1
PHY385069,1
PHY385071,2
PHY385074,3
PHY385075,1
PHY385076,1
PHY385077,2
PHY385078,7
PHY385083,30
PHY385085,4
PHY385087,1
PHY385088,8
PHY385091,2
PHY385092,1
PHY385097,1
PHY385099,4
PHY385104,5
PHY385107,3
PHY385114,2
PHY385118,2
PHY385121,1
PHY385122,1
PHY385123,6
PHY385124,5
PHY385126,18
PHY385127,4
PHY385129,7
PHY385131,1
PHY385132,5
PHY385133,16
PHY385138,1
PHY385141,3
PHY385149,9
PHY385152,1
PHY385157,1
PHY385159,2
PHY385161,2
PHY385162,2
PHY385165,1
PHY385166,8
PHY385167,3
PHY385168,1
PHY385170,1
PHY385174,2
PHY385175,3
PHY385177,2
PHY385182,2
PHY385186,19
PHY385191,4
PHY385195,1
PHY385198,1
PHY385199,1
PHY385203,2
PHY385204,11
PHY385205,3
PHY385206,2
PHY385210,5
PHY385212,2
PHY385213,3
PHY385217,2
PHY385218,1
PHY385220,1
PHY385221,2
PHY385225,1
PHY385228,1
PHY385230,1
PHY385231,1
PHY385232,7
PHY385235,1
PHY385236,4
PHY385238,13
PHY385240,2
PHY385242,3
PHY385243,3
PHY385246,1
PHY385247,1
PHY385251,3
PHY385252,1
PHY385253,13
PHY385255,2
PHY385259,4
PHY385260,2
PHY385264,1
PHY385265,2
PHY385267,1
PHY385268,3
PHY385269,29
PHY385271,1
PHY385273,4
PHY385283,3
PHY385284,1
PHY385286,2
PHY385288,1
PHY385289,1
PHY385292,27
PHY385294,1
PHY385295,1
PHY385299,1
PHY385300,2
PHY385301,2
PHY385303,1
PHY385311,2
PHY385314,13
PHY385315,1
PHY385316,2
PHY385317,1
PHY385319,5
PHY385320,1
PHY385323,1
PHY385325,1
PHY385329,1
PHY385335,1
PHY385340,1
PHY385341,1
PHY385342,2
PHY385345,3
PHY385346,1
PHY385350,2
PHY385353,3
PHY385355,9
PHY385356,1
PHY385358,5
PHY385359,1
PHY385364,1
PHY385365,1
PHY385374,1
PHY385375,1
PHY385376,6
PHY385378,1
PHY385379,4
PHY385381,1
PHY385382,4
PHY385390,1
PHY385392,2
PHY385395,2
PHY385396,1
PHY385398,1
PHY385401,1
PHY385403,2
PHY385404,5
PHY385406,2
PHY385407,1
PHY385411,3
PHY385413,1
PHY385415,1
PHY385418,1
PHY385419,1
PHY385427,3
PHY385428,1
PHY385429,2
PHY385434,1
PHY385436,1
PHY385437,2
PHY385442,1
PHY385445,1
PHY385446,45
PHY385448,3
PHY385453,1
PHY385454,1
PHY385456,1
PHY385457,2
PHY385460,1
PHY385461,6
PHY385463,1
PHY385465,3
PHY385467,1
PHY385471,1
PHY385474,196
PHY385475,1
PHY385477,1
PHY385481,1
PHY385482,2
PHY385483,1
PHY385484,6
PHY385485,1
PHY385489,1
PHY385495,5
PHY385497,1
PHY385499,3
PHY385502,1
PHY385506,1
PHY385516,2
PHY385517,1
PHY385518,13
PHY385519,2
PHY385522,1
PHY385524,2
PHY385527,1
PHY385528,1
PHY385531,1
PHY385536,1
PHY385537,1
PHY385545,11
PHY385548,2
PHY385549,22
PHY385551,1
PHY385552,3
PHY385555,1
PHY385558,1
PHY385562,1
PHY385564,1
PHY385568,1
PHY385571,6
PHY385573,1
PHY385579,1
PHY385580,1
PHY385582,16
PHY385583,1
PHY385586,1
PHY385589,2
PHY385591,2
PHY385592,3
PHY385597,1
PHY385599,2
PHY385602,1
PHY385606,4
PHY385607,1
PHY385609,1
PHY385611,1
PHY385613,1
PHY385615,1
PHY385620,2
PHY385622,1
PHY385626,3
PHY385630,4
PHY385633,1
PHY385634,1
PHY385642,23
PHY385643,1
PHY385646,6
PHY385648,1
PHY385650,1
PHY385653,12
PHY385654,2
PHY385657,1
PHY385664,7
PHY385665,1
PHY385666,2
PHY385674,1
PHY385675,1
PHY385676,1
PHY385677,2
PHY385684,1
PHY385688,1
PHY385689,2
PHY385690,1
PHY385694,1
PHY385696,2
PHY385700,3
PHY385701,1
PHY385702,1
PHY385707,8
PHY385708,2
PHY385709,1
PHY385712,8
PHY385718,6
PHY385724,4
PHY385730,8
PHY385736,1
PHY385738,10
PHY385739,2
PHY385740,1
PHY385742,1
PHY385743,1
PHY385745,2
PHY385748,1
PHY385749,1
PHY385752,130
PHY385753,4
PHY385758,3
PHY385759,1
PHY385762,1
PHY385763,2
PHY385769,1
PHY385770,9
PHY385781,1
PHY385784,4
PHY385785,1
PHY385788,2
PHY385790,1
PHY385796,3
PHY385799,15
PHY385800,4
PHY385805,3
PHY385809,38
PHY385810,1
PHY385812,1
PHY385819,1
PHY385821,12
PHY385822,3
PHY385824,3
PHY385828,1
PHY385829,1
PHY385837,36
PHY385845,1
PHY385847,1
PHY385848,1
PHY385851,2
PHY385854,2
PHY385863,5
PHY385870,1
PHY385871,1
PHY385873,1
PHY385876,1
PHY385879,2
PHY385883,1
PHY385886,1
PHY385888,2
PHY385889,1
PHY385892,5
PHY385893,1
PHY385896,1
PHY385898,190
PHY385901,1
PHY385907,1
PHY385908,1
PHY385910,1
PHY385912,2
PHY385913,40
PHY385918,2
PHY385919,2
PHY385922,1
PHY385923,2
PHY385927,2
PHY385928,1
PHY385929,7
PHY385931,4
PHY385932,2
PHY385936,1
PHY385941,7
PHY385943,3
PHY385952,1
PHY385954,1
PHY385958,2
PHY385962,1
PHY385963,1
PHY385966,11
PHY385968,12
PHY385969,1
PHY385972,1
PHY385973,6
PHY385977,2
PHY385979,1
PHY385982,1
PHY385983,9
PHY385984,1
PHY385985,8
PHY385987,3
PHY385988,1
PHY385991,2
PHY385992,4
PHY385998,16
PHY385999,3
PHY386000,1
PHY386007,1
PHY386008,5
PHY386009,3
PHY386010,1
PHY386011,3
PHY386012,55
PHY386021,1
PHY386024,1
PHY386026,1
PHY386028,1
PHY386029,1
PHY386030,5
PHY386031,1
PHY386035,13
PHY386036,1
PHY386037,1
PHY386048,3
PHY386050,1
PHY386051,1
PHY386053,1
PHY386054,1
PHY386055,1
PHY386056,2
PHY386058,1
PHY386059,2
PHY386061,1
PHY386062,1
PHY386063,2
PHY386064,44
PHY386067,2
PHY386068,8
PHY386072,1
PHY386075,1
PHY386076,3
PHY386077,34
PHY386078,1
PHY386079,1
PHY386084,1
PHY386087,4
PHY386089,2
PHY386094,6
PHY386095,3
PHY386096,1
PHY386100,2
PHY386102,1
PHY386105,1
PHY386108,2
PHY386110,3
PHY386111,2
PHY386112,19
PHY386118,3
PHY386120,1
PHY386122,1
PHY386124,3
PHY386129,1
PHY386133,1
PHY386137,1
PHY386145,3
PHY386146,3
PHY386147,2
PHY386148,1
PHY386149,1
PHY386150,1
PHY386151,1
PHY386152,1
PHY386153,1
PHY386154,2
PHY386156,27
PHY386158,53
PHY386161,2
PHY386163,1
PHY386165,1
PHY386167,2
PHY386168,1
PHY386169,1
PHY386170,4
PHY386171,1
PHY386174,1
PHY386175,2
PHY386176,1
PHY386180,1
PHY386181,2
PHY386182,1
PHY386184,4
PHY386188,2
PHY386192,1
PHY386193,7
PHY386196,2
PHY386201,5
PHY386203,1
PHY386204,1
PHY386206,45
PHY386210,2
PHY386213,3
PHY386219,51
PHY386222,2
PHY386223,2
PHY386226,1
PHY386228,7
PHY386235,1
PHY386238,2
PHY386240,36
PHY386241,1
PHY386242,2
PHY386243,1
PHY386246,1
PHY386248,1
PHY386250,2
PHY386253,4
PHY386257,1
PHY386258,2
PHY386261,1
PHY386262,1
PHY386263,5
PHY386265,2
PHY386269,1
PHY386270,4
PHY386271,1
PHY386273,4
PHY386277,3
PHY386279,1
PHY386282,1
PHY386286,1
PHY386288,1
PHY386289,1
PHY386293,1
PHY386295,2
PHY386302,1
PHY386309,3
PHY386312,2
PHY386313,7
PHY386315,2
PHY386316,2
PHY386318,2
PHY386322,1
PHY386325,1
PHY386329,1
PHY386330,16
PHY386332,1
PHY386335,4
PHY386339,2
PHY386340,5
PHY386345,6
PHY386347,2
PHY386348,12
PHY386349,1
PHY386351,2
PHY386352,1
PHY386353,3
PHY386354,2
PHY386356,1
PHY386357,1
PHY386359,1
PHY386365,1
PHY386366,1
PHY386371,2
PHY386373,1
PHY386374,1
PHY386378,1
PHY386379,16
PHY386381,5
PHY386384,9
PHY386386,1
PHY386387,1
PHY386389,3
PHY386391,2
PHY386392,2
PHY386393,4
PHY386394,1
PHY386396,4
PHY386403,1
PHY386406,1
PHY386407,1
PHY386408,2
PHY386409,1
PHY386418,1
PHY386419,2
PHY386422,6
PHY386426,5
PHY386427,4
PHY386431,1
PHY386433,1
PHY386439,1
PHY386441,1
PHY386442,1
PHY386449,5
PHY386450,1
PHY386452,1
PHY386454,1
PHY386456,1
PHY386461,2
PHY386463,2
PHY386467,2
PHY386469,1
PHY386470,1
PHY386471,2
PHY386475,2
PHY386477,1
PHY386483,1
PHY386484,2
PHY386489,13
PHY386491,1
PHY386492,1
PHY386493,7
PHY386496,1
PHY386498,60
PHY386499,1
PHY386500,1
PHY386502,1
PHY386505,2
PHY386507,4
PHY386509,1
PHY386510,2
PHY386511,1
PHY386513,17
PHY386515,3
PHY386521,2
PHY386523,1
PHY386524,1
PHY386528,1
PHY386529,1
PHY386533,45
PHY386535,10
PHY386536,7
PHY386539,2
PHY386540,4
PHY386542,1
PHY386546,1
PHY386547,16
PHY386549,4
PHY386550,1
PHY386555,2
PHY386559,3
PHY386561,1
PHY386564,2
PHY386565,1
PHY386566,1
PHY386568,2
PHY386569,1
PHY386571,1
PHY386572,19
PHY386579,2
PHY386580,2
PHY386583,2
PHY386584,1
PHY386586,1
PHY386587,1
PHY386594,5
PHY386597,2
PHY386599,1
PHY386603,7
PHY386605,1
PHY386608,2
PHY386610,4
PHY386611,1
PHY386612,1
PHY386613,1
PHY386615,2
PHY386616,1
PHY386617,1
PHY386618,4
PHY386625,3
PHY386629,1
PHY386630,2
PHY386635,1
PHY386637,1
PHY386638,1
PHY386640,2
PHY386642,10
PHY386643,3
PHY386646,2
PHY386647,6
PHY386652,2
PHY386653,4
PHY386654,17
PHY386656,2
PHY386657,5
PHY386661,1
PHY386664,2
PHY386665,1
PHY386667,1
PHY386672,1
PHY386673,3
PHY386675,2
PHY386678,2
PHY386679,1
PHY386691,1
PHY386694,1
PHY386696,3
PHY386697,1
PHY386701,2
PHY386704,1
PHY386707,5
PHY386710,3
PHY386713,5
PHY386717,2
PHY386722,1
PHY386730,1
PHY386733,2
PHY386736,22
PHY386741,2
PHY386743,1
PHY386748,2
PHY386751,1
PHY386752,3
PHY386755,1
PHY386756,1
PHY386757,2
PHY386758,1
PHY386759,11
PHY386760,3
PHY386761,1
PHY386763,1
PHY386767,2
PHY386768,9
PHY386771,1
PHY386773,4
PHY386775,1
PHY386778,3
PHY386780,1
PHY386787,1
PHY386791,1
PHY386792,1
PHY386795,1
PHY386804,2
PHY386806,1
PHY386810,2
PHY386811,6
PHY386823,1
PHY386825,4
PHY386826,1
PHY386828,38
PHY386831,1
PHY386832,1
PHY386833,1
PHY386835,1
PHY386843,2
PHY386845,1
PHY386846,3
PHY386847,1
PHY386851,3
PHY386855,1
PHY386870,1
PHY386871,1
PHY386876,1
PHY386877,1
PHY386878,2
PHY386880,1
PHY386883,1
PHY386886,1
PHY386887,2
PHY386888,2
PHY386892,3
PHY386895,2
PHY386896,1
PHY386897,1
PHY386898,2
PHY386900,14
PHY386901,5
PHY386905,32
PHY386906,1
PHY386910,1
PHY386912,1
PHY386920,1
PHY386922,2
PHY386923,1
PHY386924,1
PHY386925,1
PHY386926,1
PHY386928,1
PHY386929,1
PHY386930,1
PHY386937,3
PHY386940,1
PHY386943,2
PHY386946,1
PHY386947,2
PHY386955,1
PHY386956,2
PHY386958,1
PHY386959,1
PHY386960,1
PHY386968,5
PHY386974,2
PHY386978,1
PHY386980,1
PHY386982,3
PHY386983,1
PHY386989,1
PHY386996,12
PHY386999,5
PHY387003,2
PHY387006,1
PHY387007,1
PHY387008,2
PHY387010,1
PHY387013,1
PHY387014,3
PHY387016,1
PHY387018,1
PHY387020,1
PHY387022,13
PHY387029,3
PHY387032,46
PHY387038,10
PHY387040,1
PHY387044,1
PHY387045,1
PHY387052,1
PHY387053,4
PHY387054,1
PHY387055,1
PHY387056,2
PHY387058,1
PHY387059,1
PHY387060,1
PHY387063,1
PHY387071,2
PHY387075,3
PHY387077,2
PHY387080,2
PHY387083,1
PHY387084,1
PHY387086,1
PHY387087,15
PHY387092,1
PHY387094,1
PHY387097,5
PHY387102,2
PHY387104,6
PHY387107,1
PHY387108,8
PHY387110,1
PHY387116,1
PHY387118,3
PHY387119,2
PHY387125,1
PHY387129,1
PHY387133,1
PHY387135,1
PHY387137,1
PHY387138,2
PHY387140,3
PHY387141,1
PHY387144,1
PHY387146,1
PHY387150,1
PHY387151,1
PHY387152,3
PHY387155,1
PHY387156,1
PHY387157,8
PHY387158,1
PHY387163,15
PHY387165,1
PHY387166,1
PHY387168,3
PHY387170,1
PHY387171,3
PHY387172,1
PHY387173,8
PHY387174,1
PHY387176,1
PHY387178,1
PHY387181,1
PHY387186,1
PHY387187,1
PHY387189,39
PHY387190,2
PHY387191,2
PHY387196,1
PHY387198,1
PHY387200,1
PHY387203,7
PHY387212,1
PHY387214,1
PHY387216,6
PHY387223,1
PHY387226,2
PHY387228,8
PHY387236,1
PHY387238,3
PHY387240,1
PHY387246,1
PHY387249,86
PHY387251,6
PHY387252,1
PHY387255,2
PHY387258,1
PHY387265,3
PHY387266,1
PHY387267,4
PHY387269,1
PHY387271,1
PHY387273,1
PHY387276,2
PHY387279,7
PHY387280,1
PHY387281,1
PHY387282,2
PHY387284,1
PHY387290,9
PHY387291,1
PHY387292,1
PHY387294,2
PHY387297,1
PHY387298,3
PHY387299,1
PHY387300,1
PHY387303,1
PHY387307,5
PHY387309,1
PHY387310,1
PHY387314,1
PHY387320,1
PHY387322,2
PHY387324,9
PHY387331,2
PHY387346,3
PHY387349,4
PHY387351,49
PHY387353,1
PHY387354,31
PHY387355,2
PHY387359,1
PHY387365,1
PHY387371,1
PHY387372,1
PHY387374,1
PHY387380,2
PHY387381,2
PHY387382,23
PHY387383,2
PHY387384,5
PHY387386,1
PHY387387,1
PHY387389,4
PHY387391,2
PHY387399,5
PHY387406,27
PHY387407,3
PHY387409,1
PHY387411,1
PHY387415,2
PHY387419,1
PHY387422,1
PHY387423,4
PHY387424,11
PHY387425,3
PHY387430,1
PHY387437,3
PHY387440,1
PHY387441,1
PHY387443,1
PHY387445,1
PHY387446,2
PHY387449,5
PHY387455,6
PHY387457,1
PHY387463,1
PHY387468,11
PHY387469,3
PHY387471,1
PHY387473,1
PHY387476,1
PHY387478,2
PHY387479,2
PHY387480,11
PHY387482,2
PHY387487,3
PHY387491,2
PHY387492,2
PHY387493,1
PHY387494,1
PHY387496,1
PHY387498,1
PHY387504,1
PHY387506,1
PHY387508,1
PHY387510,2
PHY387514,2
PHY387515,7
PHY387516,1
PHY387517,1
PHY387519,1
PHY387521,1
PHY387524,1
PHY387528,2
PHY387529,1
PHY387532,3
PHY387534,2
PHY387535,2
PHY387536,2
PHY387538,1
PHY387543,1
PHY387545,17
PHY387546,1
PHY387547,1
PHY387548,28
PHY387553,1
PHY387558,1
PHY387559,16
PHY387563,20
PHY387573,3
PHY387576,1
PHY387577,3
PHY387578,2
PHY387579,1
PHY387580,1
PHY387581,5
PHY387582,7
PHY387583,1
PHY387584,1
PHY387587,2
PHY387589,1
PHY387592,2
PHY387593,1
PHY387594,1
PHY387595,1
PHY387597,1
PHY387599,1
PHY387605,2
PHY387609,6
PHY387610,1
PHY387612,1
PHY387614,1
PHY387618,1
PHY387621,11
PHY387622,28
PHY387625,8
PHY387629,2
PHY387632,1
PHY387633,2
PHY387638,5
PHY387640,1
PHY387641,1
PHY387645,1
PHY387648,4
PHY387649,3
PHY387650,2
PHY387652,1
PHY387654,1
PHY387655,1
PHY387657,8
PHY387663,2
PHY387664,2
PHY387665,1
PHY387667,1
PHY387668,1
PHY387669,1
PHY387670,6
PHY387672,1
PHY387673,14
PHY387675,1
PHY387676,1
PHY387678,13
PHY387679,1
PHY387683,1
PHY387690,1
PHY387692,1
PHY387693,3
PHY387698,2
PHY387702,1
PHY387704,1
PHY387708,2
PHY387709,1
PHY387712,2
PHY387718,1
PHY387719,9
PHY387720,1
PHY387721,1
PHY387722,2
PHY387724,2
PHY387725,1
PHY387731,4
PHY387734,1
PHY387737,2
PHY387738,1
PHY387745,4
PHY387746,1
PHY387747,2
PHY387752,6
PHY387753,1
PHY387754,2
PHY387755,2
PHY387758,7
PHY387760,2
PHY387767,1
PHY387771,2
PHY387772,1
PHY387773,1
PHY387781,1
PHY387785,2
PHY387790,3
PHY387791,1
PHY387794,1
PHY387795,1
PHY387797,2
PHY387798,11
PHY387799,4
PHY387805,1
PHY387806,1
PHY387807,1
PHY387809,2
PHY387813,1
PHY387830,10
PHY387831,1
PHY387834,5
PHY387835,4
PHY387839,1
PHY387844,14
PHY387851,1
PHY387855,1
PHY387857,5
PHY387858,10
PHY387863,10
PHY387865,1
PHY387870,9
PHY387877,1
PHY387879,7
PHY387881,1
PHY387885,5
PHY387886,1
PHY387887,9
PHY387888,1
PHY387890,1
PHY387891,1
PHY387896,1
PHY387900,351
PHY387908,1
PHY387909,1
PHY387910,2
PHY387912,1
PHY387915,1
PHY387920,2
PHY387923,3
PHY387926,2
PHY387927,1
PHY387928,1
PHY387929,14
PHY387931,1
PHY387932,2
PHY387935,3
PHY387937,1
PHY387945,1
PHY387949,1
PHY387950,3
PHY387952,2
PHY387958,1
PHY387966,2
PHY387969,3
PHY387977,3
PHY387988,3
PHY387992,18
PHY387993,1
PHY387995,1
PHY388006,1
PHY388010,1
PHY388011,1
PHY388016,4
PHY388017,3
PHY388018,1
PHY388020,1
PHY388022,2
PHY388031,1
PHY388032,1
PHY388033,1
PHY388035,1
PHY388038,1
PHY388046,1
PHY388047,2
PHY388050,1
PHY388054,1
PHY388058,2
PHY388059,1
PHY388065,1
PHY388068,1
PHY388072,5
PHY388073,1
PHY388075,2
PHY388079,2
PHY388082,1
PHY388083,2
PHY388084,2
PHY388086,2
PHY388088,2
PHY388096,1
PHY388100,2
PHY388103,1
PHY388106,2
PHY388107,1
PHY388109,1
PHY388110,1
PHY388112,1
PHY388117,15
PHY388118,5
PHY388125,1
PHY388126,1
PHY388130,7
PHY388135,1
PHY388139,9
PHY388140,1
PHY388142,1
PHY388144,3
PHY388145,1
PHY388146,4
PHY388148,1
PHY388154,1
PHY388156,4
PHY388159,3
PHY388161,3
PHY388164,2
PHY388166,2
PHY388168,1
PHY388170,4
PHY388172,1
PHY388176,1
PHY388177,2
PHY388186,2
PHY388188,1
PHY388190,1
PHY388192,1
PHY388193,3
PHY388196,3
PHY388197,2
PHY388198,3
PHY388199,1
PHY388201,1
PHY388203,2
PHY388205,1
PHY388209,2
PHY388210,1
PHY388211,1
PHY388212,3
PHY388214,2
PHY388215,1
PHY388220,4
PHY388222,1
PHY388223,1
PHY388224,1
PHY388225,1
PHY388226,1
PHY388228,1
PHY388230,1
PHY388234,2
PHY388236,1
PHY388237,1
PHY388240,3
PHY388243,1
PHY388244,1
PHY388246,12
PHY388248,1
PHY388250,12
PHY388252,3
PHY388253,2
PHY388255,1
PHY388257,2
PHY388267,8
PHY388271,1
PHY388274,2
PHY388277,2
PHY388281,1
PHY388284,3
PHY388286,1
PHY388290,1
PHY388295,2
PHY388297,1
PHY388304,2
PHY388306,2
PHY388307,1
PHY388309,1
PHY388310,1
PHY388315,1
PHY388319,2
PHY388320,2
PHY388321,1
PHY388324,1
PHY388325,1
PHY388327,1
PHY388330,1
PHY388333,2
PHY388336,1
PHY388337,1
PHY388338,7
PHY388340,1
PHY388341,1
PHY388342,1
PHY388344,1
PHY388345,3
PHY388348,2
PHY388352,1
PHY388354,1
PHY388355,1
PHY388359,1
PHY388362,1
PHY388366,10
PHY388372,1
PHY388373,4
PHY388376,1
PHY388377,1
PHY388382,3
PHY388384,2
PHY388385,1
PHY388386,1
PHY388387,1
PHY388388,1
PHY388391,3
PHY388394,2
PHY388395,28
PHY388396,1
PHY388400,3
PHY388407,1
PHY388408,2
PHY388409,2
PHY388411,1
PHY388412,1
PHY388413,1
PHY388416,2
PHY388417,1
PHY388418,6
PHY388420,1
PHY388425,1
PHY388427,1
PHY388429,1
PHY388430,14
PHY388433,1
PHY388434,1
PHY388435,6
PHY388439,2
PHY388440,2
PHY388445,1
PHY388446,1
PHY388451,1
PHY388453,1
PHY388457,1
PHY388460,25
PHY388461,1
PHY388465,3
PHY388466,4
PHY388468,1
PHY388469,4
PHY388473,1
PHY388475,1
PHY388477,197
PHY388479,1
PHY388480,1
PHY388485,1
PHY388486,3
PHY388489,2
PHY388490,5
PHY388492,2
PHY388493,8
PHY388496,1
PHY388500,9
PHY388504,1
PHY388505,7
PHY388507,1
PHY388513,1
PHY388515,9
PHY388516,4
PHY388525,7
PHY388528,1
PHY388529,3
PHY388531,2
PHY388533,3
PHY388540,25
PHY388542,5
PHY388552,5
PHY388553,3
PHY388557,1
PHY388558,1
PHY388559,7
PHY388561,1
PHY388565,1
PHY388567,25
PHY388570,1
PHY388571,1
PHY388579,1
PHY388580,1
PHY388583,1
PHY388586,3
PHY388587,2
PHY388588,1
PHY388590,1
PHY388593,1
PHY388595,2
PHY388597,2
PHY388606,1
PHY388607,2
PHY388608,2
PHY388610,1
PHY388612,2
PHY388615,1
PHY388616,10
PHY388619,1
PHY388625,2
PHY388627,1
PHY388631,3
PHY388640,3
PHY388648,2
PHY388649,1
PHY388651,1
PHY388653,1
PHY388654,25
PHY388655,1
PHY388656,1
PHY388660,1
PHY388661,3
PHY388662,1
PHY388665,1
PHY388666,1
PHY388668,2
PHY388675,29
PHY388678,1
PHY388680,1
PHY388682,1
PHY388685,2
PHY388687,1
PHY388691,1
PHY388695,1
PHY388696,1
PHY388697,1
PHY388698,2
PHY388700,1
PHY388710,1
PHY388713,1
PHY388716,1
PHY388723,1
PHY388725,1
PHY388726,1
PHY388728,1
PHY388731,1
PHY388733,3
PHY388735,9
PHY388741,3
PHY388743,1
PHY388745,4
PHY388747,1
PHY388750,2
PHY388751,1
PHY388755,2
PHY388757,1
PHY388759,1
PHY388760,1
PHY388767,1
PHY388768,1
PHY388769,2
PHY388772,1
PHY388775,4
PHY388776,1
PHY388777,3
PHY388779,1
PHY388781,3
PHY388783,1
PHY388785,2
PHY388788,34
PHY388791,1
PHY388792,2
PHY388794,1
PHY388798,6
PHY388807,3
PHY388809,2
PHY388811,1
PHY388814,16
PHY388818,10
PHY388819,54
PHY388824,2
PHY388825,1
PHY388827,2
PHY388831,5
PHY388832,1
PHY388834,1
PHY388842,3
PHY388845,2
PHY388846,1
PHY388847,1
PHY388850,7
PHY388852,8
PHY388853,43
PHY388858,1
PHY388862,1
PHY388863,1
PHY388864,1
PHY388868,2
PHY388872,2
PHY388873,1
PHY388879,2
PHY388881,2
PHY388882,1
PHY388884,1
PHY388885,1
PHY388886,14
PHY388889,4
PHY388896,1
PHY388897,5
PHY388900,4
PHY388903,2
PHY388907,1
PHY388908,1
PHY388909,5
PHY388910,2
PHY388911,1
PHY388913,2
PHY388915,1
PHY388916,105
PHY388917,1
PHY388920,4
PHY388925,1
PHY388927,1
PHY388928,1
PHY388935,6
PHY388937,5
PHY388938,23
PHY388939,1
PHY388943,1
PHY388948,5
PHY388949,4
PHY388958,3
PHY388963,1
PHY388967,1
PHY388969,2
PHY388971,2
PHY388973,1
PHY388974,14
PHY388978,7
PHY388981,2
PHY388987,48
PHY388989,31
PHY388990,1
PHY388992,3
PHY388993,5
PHY388999,1
PHY389002,1
PHY389006,1
PHY389010,1
PHY389011,12
PHY389012,3
PHY389014,3
PHY389015,2
PHY389020,3
PHY389023,1
PHY389024,11
PHY389025,8
PHY389027,1
PHY389030,1
PHY389031,3
PHY389033,1
PHY389035,1
PHY389042,2
PHY389050,1
PHY389064,1
PHY389065,2
PHY389066,2
PHY389070,2
PHY389072,1
PHY389073,1
PHY389078,3
PHY389081,2
PHY389086,1
PHY389088,1
PHY389089,2
PHY389092,1
PHY389097,2
PHY389099,1
PHY389103,2
PHY389106,3
PHY389109,69
PHY389110,3
PHY389113,1
PHY389117,1
PHY389118,1
PHY389119,1
PHY389120,3
PHY389121,2
